economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
Nepal,NPL,South Asia,20742576.0,150829351,0.269180965145305,2,69.0,1,4,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,2.0,1.0,,0,0,4,4,4,4.0,2,1.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,144549836,0.83602281214698,1,48.0,1,3,1.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,2,2,1,,3,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,1.0,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,1,4,2,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,187828662,0.402341469783387,2,30.0,2,1,1.0,2.0,1,1,0.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,1,1,3,2.0,1.0,,0,1,2,4,4,2.0,4,5.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,177946962,1.44292837687909,2,45.0,1,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,3,1,2,3,2.0,1.0,,0,1,2,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,128756785,1.43739571882446,2,45.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,2,4.0,2.0,,0,1,2,4,4,2.0,4,5.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,142696832,0.263544210014897,2,56.0,2,5,2.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2.0,2.0,2,2,2,,2,3.0,3.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,3,2.0,2.0,,1,1,4,4,4,2.0,4,1.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,123979100,2.55251757540111,1,15.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,1,2.0,1.0,,1,1,,2.0,1,2,2,,6,1.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1,1,2,2,2.0,3.0,,1,1,4,4,4,3.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,178859499,0.462591653182102,2,39.0,1,4,1.0,1.0,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1.0,2,2,2,2.0,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,0,2,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,187376865,0.59177887188957,2,17.0,2,4,2.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,3,1,1,1,2.0,2.0,,1,0,4,4,4,2.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,203180238,1.07247804866934,2,20.0,2,5,2.0,1.0,1,1,0.0,2.0,2.0,1,1.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,3.0,3.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,3,3,3,2,,1.0,,0,0,4,4,4,2.0,2,1.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,185230015,0.723418506449577,1,16.0,2,2,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,2,,2.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,209665642,0.633822086416346,1,28.0,1,2,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,1,1,4,4,4,4.0,4,3.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,206519506,0.296367773193992,2,43.0,2,2,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,3.0,,0,0,4,4,4,4.0,2,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,129381183,0.4451506055153,2,62.0,2,3,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,5,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,3,2.0,2.0,,0,1,4,4,4,2.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,130191274,0.590538666163818,1,56.0,1,1,1.0,1.0,1,1,0.0,1.0,1.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,5,5,4,5,,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,186271286,2.83160028258982,2,25.0,1,1,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,3.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,201592994,1.92615223748192,2,16.0,1,2,2.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,2,4.0,2.0,,0,1,4,4,4,4.0,2,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,192225801,0.464862036508286,1,50.0,1,5,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,3.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,175489838,1.6160773349734,2,29.0,1,1,1.0,1.0,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,1,2,1,,2,3.0,1.0,2.0,,,,1.0,1.0,,,1,1.0,2.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,1.0,,1,1,4,4,4,4.0,1,1.0,1,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,161543179,1.72361565634304,2,50.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,4.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,3,2,,,,,2.0,,,,,,2,2,2,2,2.0,3.0,,0,0,2,5,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,188588125,2.83160028258982,1,32.0,1,2,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,2,2,2,2.0,1,3.0,3.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,3,3,3,,3.0,,1,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,174750819,0.840527126026043,1,18.0,2,2,1.0,1.0,1,1,1.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,3,2.0,2.0,2.0,,,,2.0,,,,1,2.0,1.0,2.0,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,1.0,,,3,2,1,3,2.0,1.0,,1,1,4,4,4,1.0,1,5.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,138042591,1.17843729034924,1,60.0,1,1,2.0,1.0,1,1,0.0,1.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,1,1,1.0,2.0,,,2.0,,,,,,1,1,1,2,1.0,1.0,,0,0,4,1,1,4.0,2,5.0,2,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,190836714,0.961952251252729,2,53.0,1,2,2.0,1.0,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,1.0,3.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,203779168,0.469046097234155,2,28.0,2,4,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,1,1.0,2.0,2.0,1.0,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,2,2.0,2.0,,0,1,2,4,4,2.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,154427086,2.83160028258982,2,25.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,5,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,2.0,1.0,,0,1,4,4,4,2.0,2,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,200657821,1.67136353653327,2,68.0,1,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,5,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,3,2,1.0,3.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,127838737,0.787919900007123,1,45.0,1,4,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,3,2,2,2,2.0,2.0,,0,1,4,4,4,2.0,2,5.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,208816117,0.933756296379364,1,35.0,1,4,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,2.0,2.0,2.0,2.0,2.0,,,,,,2,2,2,2,2.0,2.0,,0,1,4,3,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,151700705,2.60858122072007,1,48.0,1,5,1.0,1.0,1,1,0.0,2.0,1.0,1,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1.0,1,2,2,2.0,3,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,3,1,3,3,,3.0,,1,1,4,4,4,2.0,2,5.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,157121664,0.92554351345236,1,47.0,1,4,1.0,2.0,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,2,,2,3.0,3.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,1,1.0,1.0,,0,1,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,200478619,0.422004136475808,2,21.0,2,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,1,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,1,4.0,1.0,,0,1,4,4,4,4.0,2,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,161011680,0.674968900476438,1,45.0,1,1,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,1.0,4.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,3.0,,0,1,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,125429509,0.263544210014897,2,57.0,2,5,1.0,1.0,1,1,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1,1.0,,1,1,2,,,,2,2,2.0,2.0,2,1,1,,4,3.0,3.0,1.0,1.0,,,2.0,,,,1,1.0,1.0,1.0,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,1.0,,,3,3,3,3,,3.0,,0,1,4,4,4,1.0,1,1.0,1,1,1,1.0,2021
Nepal,NPL,South Asia,20742576.0,161411038,0.263544210014897,2,62.0,2,5,2.0,1.0,1,1,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,1,2,,,,2,2,,1.0,2,2,2,2.0,1,3.0,3.0,1.0,1.0,,,1.0,1.0,,,1,2.0,1.0,1.0,,,2,,,,,,,2,2,,,,,1.0,1.0,1.0,1.0,,,1,3,3,3,,3.0,,1,0,4,4,4,1.0,1,1.0,1,1,1,1.0,2021
Nepal,NPL,South Asia,20742576.0,175050349,0.814143487964571,2,23.0,3,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,144306327,0.263544210014897,2,70.0,2,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,2,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,1,1.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,135181696,0.516777477438258,1,50.0,1,5,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1.0,2,2,2,2.0,2,3.0,3.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,2.0,2.0,2.0,2.0,2.0,3,3,3,3,,3.0,,1,0,4,4,4,3.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,164695089,2.83160028258982,1,24.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,2,2,2,1.0,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,3,2.0,2.0,,1,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,128685791,0.871252501742824,2,36.0,3,3,1.0,1.0,1,1,0.0,1.0,1.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,2,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,1,2,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,2,2,2,2,4.0,2.0,,0,1,1,3,4,2.0,2,1.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,116148775,1.62938535204395,1,59.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,158142735,2.83160028258982,2,17.0,1,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,3,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,2.0,2.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,204673281,1.13569913242673,1,50.0,1,4,2.0,1.0,1,1,0.0,1.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,2,2,2,,4,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,1,1,1.0,2.0,,,2.0,,,,,,1,1,2,3,1.0,2.0,,1,0,1,1,1,4.0,2,5.0,2,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,120421745,1.12791232441256,2,45.0,1,4,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,3.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,163403505,0.705173073154061,1,37.0,1,5,2.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,3,1.0,2.0,,1,0,2,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,176958699,0.317739643614183,1,20.0,2,5,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,1,2,,,,1,1,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,1.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,1,1,2.0,2.0,,1,1,2,4,4,4.0,2,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,168459856,0.837679512647838,2,32.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,1,1,,5,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,1.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,0,1,2,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,171840478,0.263544210014897,1,35.0,2,4,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,1.0,2.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,1.0,2.0,,1,0,4,4,4,2.0,2,1.0,1,2,1,0.0,2021
